Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Philipp Diethelm,CYCLING,13.01.2023,11:40:07,01:53:42,,145,,,,,1155,39,58,3,77,,,,,,206,908,,,,196,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,01:36:33,129,,,63,540,,0.00,22.8,196,
,01:36:34,130,,,63,540,,0.00,22.8,188,
,01:36:35,131,,,63,540,,0.00,22.8,172,
,01:36:36,131,,,62,540,,0.00,22.8,218,
,01:36:37,132,,,60,540,,0.00,22.8,190,
,01:36:38,133,,,60,540,,0.00,22.8,190,
,01:36:39,134,,,59,540,,0.00,22.8,204,
,01:36:40,134,,,61,540,,0.00,22.8,196,
,01:36:41,135,,,63,540,,0.00,22.8,176,
,01:36:42,135,,,66,540,,0.00,22.8,160,
,01:36:43,135,,,67,540,,0.00,22.8,118,
,01:36:44,136,,,67,540,,0.00,22.8,118,
,01:36:45,136,,,67,540,,0.00,22.8,128,
,01:36:46,135,,,67,540,,0.00,22.8,118,
,01:36:47,135,,,66,540,,0.00,22.8,124,
,01:36:48,135,,,65,540,,0.00,22.8,128,
,01:36:49,135,,,65,540,,0.00,22.8,126,
,01:36:50,134,,,65,541,,0.00,22.8,130,
,01:36:51,134,,,64,541,,0.00,22.8,120,
,01:36:52,134,,,63,540,,0.00,22.8,120,
,01:36:53,134,,,63,540,,0.00,22.8,120,
,01:36:54,135,,,63,540,,0.00,22.8,132,
,01:36:55,135,,,63,540,,0.00,22.8,122,
,01:36:56,135,,,63,540,,0.00,22.8,116,
,01:36:57,135,,,62,540,,0.00,22.8,108,
,01:36:58,135,,,62,540,,0.00,22.8,114,
,01:36:59,135,,,62,540,,0.00,22.8,114,
,01:37:00,134,,,61,540,,0.00,22.7,120,
,01:37:01,134,,,61,540,,0.00,22.8,122,
,01:37:02,133,,,60,540,,0.00,22.8,118,
,01:37:03,132,,,60,540,,0.00,22.8,120,
,01:37:04,131,,,59,540,,0.00,22.7,176,
,01:37:05,131,,,59,540,,0.00,22.7,176,
,01:37:06,130,,,57,540,,0.00,22.7,240,
,01:37:07,130,,,58,540,,0.00,22.7,230,
,01:37:08,130,,,58,540,,0.00,22.7,244,
,01:37:09,131,,,58,540,,0.00,22.8,244,
,01:37:10,131,,,59,539,,0.00,22.7,246,
,01:37:11,132,,,60,539,,0.00,22.7,236,
,01:37:12,132,,,60,539,,0.00,22.7,250,
,01:37:13,133,,,61,539,,0.00,22.7,254,
,01:37:14,134,,,61,539,,0.00,22.7,254,
,01:37:15,134,,,62,539,,0.00,22.7,236,
,01:37:16,135,,,62,539,,0.00,22.7,244,
,01:37:17,135,,,62,539,,0.00,22.7,234,
,01:37:18,135,,,62,539,,0.00,22.7,234,
,01:37:19,135,,,62,539,,0.00,22.7,224,
,01:37:20,136,,,62,539,,0.00,22.7,236,
,01:37:21,135,,,62,539,,0.00,22.7,228,
,01:37:22,135,,,62,539,,0.00,22.7,230,
,01:37:23,134,,,62,539,,0.00,22.7,238,
,01:37:24,134,,,62,539,,0.00,22.7,210,
,01:37:25,134,,,61,539,,0.00,22.7,224,
,01:37:26,134,,,61,539,,0.00,22.7,240,
,01:37:27,134,,,61,539,,0.00,22.7,232,
,01:37:28,133,,,61,539,,0.00,22.8,228,
,01:37:29,133,,,61,539,,0.00,22.7,224,
,01:37:30,134,,,61,539,,0.00,22.8,244,
,01:37:31,134,,,62,539,,0.00,22.8,222,
,01:37:32,134,,,62,539,,0.00,22.8,222,
,01:37:33,134,,,63,539,,0.00,22.8,210,
,01:37:34,134,,,63,539,,0.00,22.8,224,
,01:37:35,134,,,64,539,,0.00,22.8,208,
,01:37:36,134,,,66,539,,0.00,22.8,208,
,01:37:37,134,,,67,539,,0.00,22.8,184,
,01:37:38,134,,,67,539,,0.00,22.8,208,
,01:37:39,134,,,68,539,,0.00,22.8,190,
,01:37:40,134,,,68,539,,0.00,22.8,218,
,01:37:41,134,,,68,539,,0.00,22.8,208,
,01:37:42,134,,,69,539,,0.00,22.8,206,
,01:37:43,134,,,70,539,,0.00,22.8,140,
,01:37:44,135,,,76,539,,0.00,22.8,156,
,01:37:45,135,,,86,539,,0.00,22.8,176,
,01:37:46,135,,,85,539,,0.00,22.8,134,
,01:37:47,135,,,84,539,,0.00,22.8,126,
,01:37:48,136,,,87,539,,0.00,22.8,154,
,01:37:49,136,,,89,539,,0.00,22.8,154,
,01:37:50,136,,,90,539,,0.00,22.8,150,
,01:37:51,137,,,90,539,,0.00,22.8,136,
,01:37:52,137,,,89,539,,0.00,22.8,142,
,01:37:53,138,,,89,539,,0.00,22.8,188,
,01:37:54,139,,,89,539,,0.00,22.8,114,
,01:37:55,139,,,89,539,,0.00,22.8,102,
,01:37:56,139,,,88,539,,0.00,22.8,90,
,01:37:57,139,,,87,539,,0.00,22.8,98,
,01:37:58,139,,,85,539,,0.00,22.8,102,
,01:37:59,139,,,85,539,,0.00,22.8,98,
,01:38:00,138,,,84,539,,0.00,22.8,104,
,01:38:01,138,,,83,539,,0.00,22.8,108,
,01:38:02,138,,,82,539,,0.00,22.8,106,
,01:38:03,137,,,82,539,,0.00,22.8,114,
,01:38:04,137,,,81,539,,0.00,22.8,108,
,01:38:05,136,,,81,539,,0.00,22.8,116,
,01:38:06,136,,,81,539,,0.00,22.8,108,
,01:38:07,134,,,80,539,,0.00,22.8,118,
,01:38:08,134,,,80,539,,0.00,22.8,122,
,01:38:09,133,,,80,539,,0.00,22.8,142,
,01:38:10,133,,,81,539,,0.00,22.8,174,
,01:38:11,132,,,81,539,,0.00,22.8,140,
,01:38:12,131,,,82,539,,0.00,22.8,172,
,01:38:13,130,,,83,539,,0.00,22.8,180,
,01:38:14,130,,,83,539,,0.00,22.8,240,
,01:38:15,130,,,84,539,,0.00,22.8,224,
,01:38:16,130,,,76,539,,0.00,22.8,234,
,01:38:17,131,,,73,539,,0.00,22.8,188,
,01:38:18,131,,,70,539,,0.00,22.8,228,
,01:38:19,132,,,68,539,,0.00,22.8,214,
,01:38:20,132,,,68,539,,0.00,22.8,210,
,01:38:21,133,,,67,539,,0.00,22.8,186,
,01:38:22,133,,,68,539,,0.00,22.8,188,
,01:38:23,133,,,68,539,,0.00,22.8,196,
,01:38:24,133,,,68,539,,0.00,22.8,190,
,01:38:25,133,,,68,539,,0.00,22.8,216,
,01:38:26,133,,,68,539,,0.00,22.8,190,
,01:38:27,133,,,67,539,,0.00,22.8,218,
,01:38:28,133,,,65,539,,0.00,22.8,222,
,01:38:29,133,,,65,539,,0.00,22.8,210,
,01:38:30,133,,,65,539,,0.00,22.8,224,
,01:38:31,133,,,65,539,,0.00,22.8,224,
,01:38:32,133,,,65,539,,0.00,22.8,226,
,01:38:33,133,,,66,539,,0.00,22.8,236,
,01:38:34,133,,,66,539,,0.00,22.8,224,
,01:38:35,133,,,66,539,,0.00,22.8,230,
,01:38:36,133,,,67,539,,0.00,22.8,202,
,01:38:37,133,,,67,539,,0.00,22.8,190,
,01:38:38,133,,,66,539,,0.00,22.8,192,
,01:38:39,133,,,65,539,,0.00,22.8,208,
,01:38:40,133,,,63,538,,0.00,22.8,194,
,01:38:41,134,,,62,538,,0.00,22.8,206,
,01:38:42,134,,,61,538,,0.00,22.8,194,
,01:38:43,134,,,62,538,,0.00,22.8,178,
,01:38:44,134,,,68,538,,0.00,22.8,222,
,01:38:45,134,,,69,538,,0.00,22.8,200,
,01:38:46,134,,,70,538,,0.00,22.8,150,
,01:38:47,134,,,70,538,,0.00,22.8,118,
,01:38:48,134,,,70,538,,0.00,22.8,152,
,01:38:49,134,,,69,538,,0.00,22.8,110,
,01:38:50,134,,,68,539,,0.00,22.8,106,
,01:38:51,133,,,68,539,,0.00,22.8,108,
,01:38:52,133,,,66,539,,0.00,22.8,108,
,01:38:53,133,,,65,539,,0.00,22.9,116,
,01:38:54,133,,,64,539,,0.00,22.8,118,
,01:38:55,132,,,64,539,,0.00,22.8,120,
,01:38:56,132,,,63,540,,0.00,22.8,114,
,01:38:57,132,,,63,540,,0.00,22.9,120,
,01:38:58,132,,,63,540,,0.00,22.9,124,
,01:38:59,132,,,62,540,,0.00,22.9,122,
,01:39:00,132,,,62,540,,0.00,22.9,126,
,01:39:01,131,,,62,540,,0.00,22.9,138,
,01:39:02,131,,,62,540,,0.00,22.9,190,
,01:39:03,131,,,62,540,,0.00,22.9,216,
,01:39:04,131,,,63,539,,0.00,22.9,156,
,01:39:05,131,,,74,539,,0.00,22.9,176,
,01:39:06,131,,,80,539,,0.00,22.9,178,
,01:39:07,132,,,86,539,,0.00,22.9,158,
,01:39:08,132,,,87,539,,0.00,22.9,162,
,01:39:09,132,,,88,539,,0.00,22.9,180,
,01:39:10,131,,,89,539,,0.00,22.9,182,
,01:39:11,132,,,89,539,,0.00,22.9,168,
,01:39:12,132,,,90,539,,0.00,22.9,166,
,01:39:13,132,,,90,539,,0.00,22.9,156,
,01:39:14,132,,,90,538,,0.00,22.9,138,
,01:39:15,132,,,90,538,,0.00,22.9,146,
,01:39:16,132,,,89,538,,0.00,22.9,144,
,01:39:17,132,,,89,538,,0.00,22.9,190,
,01:39:18,132,,,89,539,,0.00,22.9,142,
,01:39:19,131,,,89,539,,0.00,22.9,150,
,01:39:20,131,,,89,539,,0.00,22.9,160,
,01:39:21,131,,,88,539,,0.00,22.9,150,
,01:39:22,131,,,88,539,,0.00,22.9,152,
,01:39:23,131,,,88,539,,0.00,22.9,146,
,01:39:24,130,,,87,539,,0.00,22.9,146,
,01:39:25,129,,,87,539,,0.00,22.9,148,
,01:39:26,128,,,87,539,,0.00,22.9,142,
,01:39:27,127,,,87,539,,0.00,22.9,136,
,01:39:28,127,,,86,538,,0.00,22.9,138,
,01:39:29,128,,,86,538,,0.00,22.9,136,
,01:39:30,129,,,86,539,,0.00,22.9,140,
,01:39:31,130,,,86,539,,0.00,22.9,180,
,01:39:32,131,,,86,539,,0.00,22.9,186,
,01:39:33,132,,,86,539,,0.00,22.9,158,
,01:39:34,133,,,87,539,,0.00,22.9,148,
,01:39:35,134,,,87,539,,0.00,22.9,152,
,01:39:36,134,,,87,539,,0.00,22.9,154,
,01:39:37,135,,,87,539,,0.00,22.9,154,
,01:39:38,135,,,87,539,,0.00,22.9,158,
,01:39:39,135,,,87,539,,0.00,22.9,164,
,01:39:40,135,,,88,539,,0.00,22.9,180,
,01:39:41,134,,,88,539,,0.00,22.9,182,
,01:39:42,133,,,89,539,,0.00,22.9,170,
,01:39:43,133,,,89,539,,0.00,22.9,162,
,01:39:44,133,,,89,539,,0.00,22.9,166,
,01:39:45,133,,,89,539,,0.00,22.9,164,
,01:39:46,133,,,89,539,,0.00,22.9,158,
,01:39:47,133,,,89,539,,0.00,22.9,156,
,01:39:48,133,,,89,539,,0.00,22.9,140,
,01:39:49,133,,,88,539,,0.00,22.9,146,
,01:39:50,133,,,88,539,,0.00,22.9,158,
,01:39:51,132,,,88,539,,0.00,22.9,170,
,01:39:52,132,,,88,539,,0.00,22.9,174,
,01:39:53,132,,,88,539,,0.00,22.9,168,
,01:39:54,132,,,88,539,,0.00,22.8,164,
,01:39:55,132,,,88,539,,0.00,22.8,168,
,01:39:56,131,,,87,539,,0.00,22.8,168,
,01:39:57,132,,,87,539,,0.00,22.8,166,
,01:39:58,132,,,87,539,,0.00,22.8,172,
,01:39:59,132,,,87,539,,0.00,22.8,170,
,01:40:00,132,,,86,539,,0.00,22.8,170,
,01:40:01,131,,,86,539,,0.00,22.8,176,
,01:40:02,131,,,86,539,,0.00,22.8,184,
,01:40:03,132,,,86,539,,0.00,22.8,186,
,01:40:04,132,,,86,539,,0.00,22.8,188,
,01:40:05,132,,,86,539,,0.00,22.8,196,
,01:40:06,132,,,87,539,,0.00,22.8,192,
,01:40:07,132,,,87,539,,0.00,22.8,180,
,01:40:08,132,,,87,539,,0.00,22.8,182,
,01:40:09,133,,,87,539,,0.00,22.8,182,
,01:40:10,133,,,87,539,,0.00,22.8,172,
,01:40:11,133,,,87,539,,0.00,22.8,180,
,01:40:12,134,,,87,539,,0.00,22.8,186,
,01:40:13,133,,,87,539,,0.00,22.8,186,
,01:40:14,133,,,87,539,,0.00,22.8,184,
,01:40:15,133,,,87,539,,0.00,22.8,172,
,01:40:16,134,,,87,539,,0.00,22.8,168,
,01:40:17,134,,,87,539,,0.00,22.8,186,
,01:40:18,134,,,87,539,,0.00,22.8,186,
,01:40:19,135,,,88,540,,0.00,22.8,180,
,01:40:20,135,,,88,540,,0.00,22.8,188,
,01:40:21,136,,,88,540,,0.00,22.8,196,
,01:40:22,136,,,88,540,,0.00,22.8,182,
,01:40:23,136,,,89,539,,0.00,22.8,176,
,01:40:24,136,,,89,539,,0.00,22.7,178,
,01:40:25,136,,,89,539,,0.00,22.7,170,
,01:40:26,135,,,89,539,,0.00,22.8,174,
,01:40:27,135,,,88,539,,0.00,22.7,168,
,01:40:28,134,,,88,539,,0.00,22.7,174,
,01:40:29,134,,,88,539,,0.00,22.7,168,
,01:40:30,134,,,88,539,,0.00,22.7,178,
,01:40:31,133,,,88,539,,0.00,22.7,184,
,01:40:32,133,,,88,539,,0.00,22.7,188,
,01:40:33,133,,,88,539,,0.00,22.7,182,
,01:40:34,133,,,88,539,,0.00,22.7,174,
,01:40:35,133,,,88,539,,0.00,22.7,174,
,01:40:36,133,,,89,539,,0.00,22.7,198,
,01:40:37,134,,,89,539,,0.00,22.7,192,
,01:40:38,134,,,89,539,,0.00,22.7,176,
,01:40:39,134,,,89,539,,0.00,22.7,174,
,01:40:40,134,,,89,539,,0.00,22.7,170,
,01:40:41,134,,,89,539,,0.00,22.7,170,
,01:40:42,134,,,88,539,,0.00,22.7,150,
,01:40:43,134,,,88,539,,0.00,22.7,148,
,01:40:44,134,,,88,539,,0.00,22.7,168,
,01:40:45,134,,,87,539,,0.00,22.7,176,
,01:40:46,134,,,87,539,,0.00,22.7,148,
,01:40:47,134,,,86,540,,0.00,22.7,138,
,01:40:48,133,,,86,540,,0.00,22.7,136,
,01:40:49,133,,,85,540,,0.00,22.6,128,
,01:40:50,133,,,85,540,,0.00,22.6,128,
,01:40:51,133,,,84,540,,0.00,22.6,126,
,01:40:52,133,,,83,540,,0.00,22.6,116,
,01:40:53,133,,,83,540,,0.00,22.6,118,
,01:40:54,133,,,82,540,,0.00,22.6,120,
,01:40:55,132,,,81,540,,0.00,22.6,120,
,01:40:56,132,,,81,540,,0.00,22.6,120,
,01:40:57,132,,,81,540,,0.00,22.6,132,
,01:40:58,131,,,80,540,,0.00,22.6,148,
,01:40:59,130,,,80,540,,0.00,22.6,146,
,01:41:00,129,,,80,540,,0.00,22.6,152,
,01:41:01,128,,,80,540,,0.00,22.6,228,
,01:41:02,127,,,81,540,,0.00,22.6,176,
,01:41:03,127,,,79,540,,0.00,22.6,130,
,01:41:04,127,,,71,540,,0.00,22.6,206,
,01:41:05,128,,,66,539,,0.00,22.6,230,
,01:41:06,128,,,64,539,,0.00,22.6,212,
,01:41:07,128,,,63,539,,0.00,22.6,210,
,01:41:08,129,,,63,539,,0.00,22.6,200,
,01:41:09,129,,,63,539,,0.00,22.6,204,
,01:41:10,129,,,62,539,,0.00,22.6,214,
,01:41:11,130,,,61,539,,0.00,22.6,212,
,01:41:12,130,,,60,539,,0.00,22.6,190,
,01:41:13,130,,,60,539,,0.00,22.6,204,
,01:41:14,131,,,60,539,,0.00,22.6,202,
,01:41:15,131,,,60,539,,0.00,22.6,196,
,01:41:16,131,,,61,539,,0.00,22.6,210,
,01:41:17,131,,,61,539,,0.00,22.6,206,
,01:41:18,131,,,61,539,,0.00,22.6,204,
,01:41:19,132,,,61,539,,0.00,22.6,202,
,01:41:20,132,,,61,539,,0.00,22.6,202,
,01:41:21,132,,,61,539,,0.00,22.6,194,
,01:41:22,132,,,61,539,,0.00,22.6,202,
,01:41:23,132,,,61,539,,0.00,22.6,192,
,01:41:24,132,,,61,539,,0.00,22.6,192,
,01:41:25,132,,,50,539,,0.00,22.6,196,
,01:41:26,132,,,53,539,,0.00,22.6,214,
,01:41:27,133,,,64,539,,0.00,22.6,168,
,01:41:28,133,,,67,539,,0.00,22.6,158,
,01:41:29,134,,,68,539,,0.00,22.6,148,
,01:41:30,134,,,69,540,,0.00,22.6,150,
,01:41:31,134,,,69,540,,0.00,22.6,144,
,01:41:32,134,,,68,540,,0.00,22.6,144,
,01:41:33,134,,,68,540,,0.00,22.6,150,
,01:41:34,134,,,67,540,,0.00,22.6,154,
,01:41:35,134,,,67,540,,0.00,22.6,154,
,01:41:36,134,,,67,540,,0.00,22.6,146,
,01:41:37,134,,,67,540,,0.00,22.6,136,
,01:41:38,134,,,67,540,,0.00,22.6,162,
,01:41:39,134,,,67,540,,0.00,22.6,184,
,01:41:40,134,,,67,539,,0.00,22.6,216,
,01:41:41,134,,,65,539,,0.00,22.6,212,
,01:41:42,134,,,64,539,,0.00,22.6,194,
,01:41:43,134,,,64,539,,0.00,22.6,196,
,01:41:44,135,,,64,539,,0.00,22.6,190,
,01:41:45,135,,,64,539,,0.00,22.6,190,
,01:41:46,134,,,64,539,,0.00,22.6,192,
,01:41:47,134,,,64,539,,0.00,22.6,198,
,01:41:48,134,,,64,539,,0.00,22.6,202,
,01:41:49,135,,,64,539,,0.00,22.6,204,
,01:41:50,135,,,65,539,,0.00,22.6,190,
,01:41:51,136,,,65,539,,0.00,22.6,180,
,01:41:52,136,,,65,539,,0.00,22.6,220,
,01:41:53,137,,,65,539,,0.00,22.6,204,
,01:41:54,137,,,64,539,,0.00,22.6,176,
,01:41:55,137,,,63,539,,0.00,22.6,212,
,01:41:56,137,,,61,539,,0.00,22.6,218,
,01:41:57,137,,,61,539,,0.00,22.6,210,
,01:41:58,137,,,61,539,,0.00,22.6,196,
,01:41:59,137,,,61,539,,0.00,22.6,198,
,01:42:00,137,,,61,539,,0.00,22.6,186,
,01:42:01,137,,,61,539,,0.00,22.6,196,
,01:42:02,137,,,61,539,,0.00,22.6,192,
,01:42:03,137,,,61,539,,0.00,22.6,196,
,01:42:04,137,,,61,539,,0.00,22.6,204,
,01:42:05,137,,,61,539,,0.00,22.6,206,
,01:42:06,137,,,61,539,,0.00,22.6,208,
,01:42:07,137,,,61,539,,0.00,22.6,206,
,01:42:08,137,,,61,539,,0.00,22.6,192,
,01:42:09,137,,,61,539,,0.00,22.6,206,
,01:42:10,137,,,61,539,,0.00,22.6,212,
,01:42:11,137,,,59,539,,0.00,22.6,228,
,01:42:12,138,,,58,539,,0.00,22.6,218,
,01:42:13,138,,,57,539,,0.00,22.6,224,
,01:42:14,138,,,57,539,,0.00,22.6,226,
,01:42:15,139,,,57,539,,0.00,22.6,218,
,01:42:16,139,,,57,539,,0.00,22.6,204,
,01:42:17,140,,,57,539,,0.00,22.6,212,
,01:42:18,140,,,57,539,,0.00,22.7,204,
,01:42:19,140,,,57,539,,0.00,22.7,194,
,01:42:20,140,,,57,538,,0.00,22.6,194,
,01:42:21,140,,,56,538,,0.00,22.7,196,
,01:42:22,140,,,56,538,,0.00,22.7,202,
,01:42:23,141,,,56,538,,0.00,22.7,202,
,01:42:24,140,,,56,538,,0.00,22.7,210,
,01:42:25,141,,,56,538,,0.00,22.7,202,
,01:42:26,141,,,57,539,,0.00,22.7,216,
,01:42:27,140,,,57,539,,0.00,22.7,200,
,01:42:28,140,,,57,539,,0.00,22.7,206,
,01:42:29,140,,,57,539,,0.00,22.7,206,
,01:42:30,140,,,57,539,,0.00,22.7,206,
,01:42:31,141,,,57,539,,0.00,22.7,200,
,01:42:32,141,,,57,538,,0.00,22.7,204,
,01:42:33,141,,,57,538,,0.00,22.7,194,
,01:42:34,142,,,57,538,,0.00,22.7,202,
,01:42:35,142,,,57,538,,0.00,22.7,204,
,01:42:36,142,,,57,538,,0.00,22.7,206,
,01:42:37,142,,,57,538,,0.00,22.7,192,
,01:42:38,142,,,57,538,,0.00,22.7,198,
,01:42:39,142,,,57,538,,0.00,22.7,200,
,01:42:40,142,,,57,538,,0.00,22.7,200,
,01:42:41,142,,,57,538,,0.00,22.7,218,
,01:42:42,142,,,58,538,,0.00,22.7,204,
,01:42:43,142,,,58,538,,0.00,22.7,216,
,01:42:44,142,,,58,538,,0.00,22.7,216,
,01:42:45,142,,,58,538,,0.00,22.7,212,
,01:42:46,142,,,58,538,,0.00,22.7,208,
,01:42:47,142,,,58,538,,0.00,22.7,210,
,01:42:48,142,,,58,538,,0.00,22.7,204,
,01:42:49,142,,,58,538,,0.00,22.7,212,
,01:42:50,142,,,58,538,,0.00,22.7,210,
,01:42:51,142,,,58,538,,0.00,22.7,210,
,01:42:52,142,,,58,538,,0.00,22.7,220,
,01:42:53,142,,,59,538,,0.00,22.8,208,
,01:42:54,142,,,59,538,,0.00,22.8,198,
,01:42:55,142,,,59,538,,0.00,22.7,200,
,01:42:56,142,,,59,538,,0.00,22.8,194,
,01:42:57,142,,,60,538,,0.00,22.8,206,
,01:42:58,142,,,60,538,,0.00,22.8,206,
,01:42:59,143,,,60,538,,0.00,22.8,210,
,01:43:00,142,,,60,538,,0.00,22.8,218,
,01:43:01,143,,,59,538,,0.00,22.8,240,
,01:43:02,142,,,59,538,,0.00,22.8,268,
,01:43:03,143,,,59,538,,0.00,22.8,244,
,01:43:04,143,,,60,538,,0.00,22.8,260,
,01:43:05,144,,,60,538,,0.00,22.8,270,
,01:43:06,144,,,60,538,,0.00,22.8,280,
,01:43:07,144,,,60,538,,0.00,22.8,268,
,01:43:08,144,,,59,538,,0.00,22.8,264,
,01:43:09,145,,,59,538,,0.00,22.8,246,
,01:43:10,145,,,59,538,,0.00,22.8,228,
,01:43:11,145,,,59,538,,0.00,22.8,242,
,01:43:12,146,,,59,538,,0.00,22.8,234,
,01:43:13,147,,,59,538,,0.00,22.8,228,
,01:43:14,147,,,59,538,,0.00,22.8,218,
,01:43:15,147,,,60,538,,0.00,22.8,202,
,01:43:16,147,,,60,538,,0.00,22.8,202,
,01:43:17,147,,,61,538,,0.00,22.8,216,
,01:43:18,147,,,61,538,,0.00,22.8,210,
,01:43:19,147,,,62,538,,0.00,22.8,208,
,01:43:20,147,,,62,538,,0.00,22.8,220,
,01:43:21,147,,,63,538,,0.00,22.8,214,
,01:43:22,147,,,63,538,,0.00,22.8,224,
,01:43:23,146,,,64,538,,0.00,22.8,220,
,01:43:24,146,,,65,538,,0.00,22.8,224,
,01:43:25,146,,,67,538,,0.00,22.8,128,
,01:43:26,146,,,74,538,,0.00,22.8,156,
,01:43:27,146,,,82,538,,0.00,22.8,134,
,01:43:28,146,,,84,538,,0.00,22.8,148,
,01:43:29,146,,,84,538,,0.00,22.8,152,
,01:43:30,146,,,85,538,,0.00,22.8,160,
,01:43:31,146,,,86,538,,0.00,22.8,156,
,01:43:32,146,,,86,538,,0.00,22.8,138,
,01:43:33,145,,,86,538,,0.00,22.9,140,
,01:43:34,145,,,86,538,,0.00,22.9,132,
,01:43:35,145,,,86,538,,0.00,22.9,130,
,01:43:36,144,,,86,538,,0.00,22.9,102,
,01:43:37,144,,,86,538,,0.00,22.9,96,
,01:43:38,143,,,85,539,,0.00,22.9,112,
,01:43:39,143,,,84,539,,0.00,22.9,124,
,01:43:40,142,,,84,539,,0.00,22.9,124,
,01:43:41,142,,,83,539,,0.00,22.9,122,
,01:43:42,142,,,82,539,,0.00,22.9,118,
,01:43:43,142,,,81,539,,0.00,22.9,118,
,01:43:44,142,,,81,539,,0.00,22.9,114,
,01:43:45,141,,,79,539,,0.00,22.9,120,
,01:43:46,141,,,79,539,,0.00,22.9,122,
,01:43:47,140,,,79,539,,0.00,22.9,124,
,01:43:48,139,,,78,539,,0.00,22.9,122,
,01:43:49,138,,,77,539,,0.00,22.9,116,
,01:43:50,137,,,77,539,,0.00,22.9,118,
,01:43:51,136,,,77,539,,0.00,22.9,108,
,01:43:52,136,,,76,539,,0.00,22.9,118,
,01:43:53,134,,,77,539,,0.00,22.9,122,
,01:43:54,134,,,78,539,,0.00,22.9,120,
,01:43:55,133,,,78,539,,0.00,22.9,108,
,01:43:56,132,,,78,539,,0.00,22.9,104,
,01:43:57,131,,,79,539,,0.00,22.9,96,
,01:43:58,131,,,79,539,,0.00,22.9,106,
,01:43:59,130,,,78,539,,0.00,22.9,116,
,01:44:00,130,,,78,539,,0.00,22.9,118,
,01:44:01,129,,,78,539,,0.00,22.9,128,
,01:44:02,129,,,76,539,,0.00,22.9,180,
,01:44:03,128,,,76,539,,0.00,22.9,136,
,01:44:04,127,,,76,538,,0.00,22.9,174,
,01:44:05,127,,,80,538,,0.00,22.9,168,
,01:44:06,127,,,82,538,,0.00,22.9,158,
,01:44:07,128,,,83,538,,0.00,22.9,160,
,01:44:08,129,,,84,538,,0.00,22.9,162,
,01:44:09,129,,,84,538,,0.00,22.9,170,
,01:44:10,130,,,85,538,,0.00,22.9,184,
,01:44:11,130,,,86,538,,0.00,22.9,282,
,01:44:12,130,,,88,537,,0.00,22.9,196,
,01:44:13,131,,,89,537,,0.00,22.9,186,
,01:44:14,131,,,90,537,,0.00,22.9,188,
,01:44:15,131,,,90,537,,0.00,22.9,178,
,01:44:16,132,,,90,537,,0.00,22.9,176,
,01:44:17,132,,,90,537,,0.00,22.9,166,
,01:44:18,133,,,90,537,,0.00,22.9,182,
,01:44:19,133,,,91,537,,0.00,22.9,188,
,01:44:20,133,,,91,537,,0.00,22.9,196,
,01:44:21,133,,,91,537,,0.00,22.9,198,
,01:44:22,133,,,92,538,,0.00,22.9,194,
,01:44:23,133,,,92,538,,0.00,22.9,192,
,01:44:24,134,,,93,538,,0.00,22.9,192,
,01:44:25,134,,,93,538,,0.00,22.9,176,
,01:44:26,134,,,93,538,,0.00,22.9,152,
,01:44:27,135,,,93,538,,0.00,22.9,146,
,01:44:28,135,,,92,538,,0.00,22.9,150,
,01:44:29,135,,,92,538,,0.00,22.9,162,
,01:44:30,134,,,92,538,,0.00,22.9,168,
,01:44:31,134,,,92,538,,0.00,22.9,180,
,01:44:32,134,,,92,538,,0.00,22.9,178,
,01:44:33,134,,,92,538,,0.00,22.9,170,
,01:44:34,134,,,92,538,,0.00,22.8,174,
,01:44:35,134,,,93,538,,0.00,22.8,178,
,01:44:36,134,,,93,538,,0.00,22.8,172,
,01:44:37,134,,,93,538,,0.00,22.8,144,
,01:44:38,134,,,93,538,,0.00,22.8,148,
,01:44:39,135,,,92,538,,0.00,22.8,154,
,01:44:40,135,,,92,539,,0.00,22.8,156,
,01:44:41,135,,,92,539,,0.00,22.8,162,
,01:44:42,135,,,92,539,,0.00,22.8,152,
,01:44:43,134,,,92,539,,0.00,22.8,158,
,01:44:44,134,,,92,539,,0.00,22.8,158,
,01:44:45,134,,,92,539,,0.00,22.8,158,
,01:44:46,134,,,91,539,,0.00,22.8,156,
,01:44:47,134,,,91,539,,0.00,22.8,156,
,01:44:48,134,,,91,539,,0.00,22.8,134,
,01:44:49,135,,,90,539,,0.00,22.8,176,
,01:44:50,135,,,89,539,,0.00,22.8,120,
,01:44:51,135,,,88,539,,0.00,22.8,122,
,01:44:52,135,,,87,539,,0.00,22.8,140,
,01:44:53,135,,,86,539,,0.00,22.8,144,
,01:44:54,135,,,86,540,,0.00,22.8,146,
,01:44:55,135,,,85,540,,0.00,22.8,120,
,01:44:56,135,,,85,540,,0.00,22.8,122,
,01:44:57,135,,,84,540,,0.00,22.8,116,
